RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,Date,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedStance,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,Finish,FinishRound,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,FinishDetails_present,FinishDetails_clean,BMatchWCRank_present,RMatchWCRank_present,BMatchWCRank_cat,RMatchWCRank_cat,BWFeatherweightRank_present,RWFeatherweightRank_present,BPFPRank_present,BWFlyweightRank_present,RWFlyweightRank_present,BWStrawweightRank_present,BWBantamweightRank_present,BWelterweightRank_present,BBantamweightRank_present,BLightHeavyweightRank_present,BLightweightRank_present,BFeatherweightRank_present,BFlyweightRank_present,BMiddleweightRank_present,RWStrawweightRank_present,BHeavyweightRank_present,RWBantamweightRank_present,RFeatherweightRank_present,RBantamweightRank_present,RMiddleweightRank_present,RLightHeavyweightRank_present,RLightweightRank_present,RHeavyweightRank_present,RFlyweightRank_present,RWelterweightRank_present,RPFPRank_present,blue_has_any_rank,red_has_any_rank,Winner,OddsRatio,RedExperience,BlueExperience,ExperienceDifference,RedWinPercentage,BlueWinPercentage,WinPercentageDifference,RedForm,BlueForm,FormDifference,RedStrikerScore,BlueStrikerScore,RedGrapplerScore,BlueGrapplerScore,StyleAdvantage,RedFinishRate,BlueFinishRate,FinishRateDifference,RedAgeFactor,BlueAgeFactor,AgeFactorDifference,RedBettingConfidence,BlueBettingConfidence,RedPerformanceScore,BluePerformanceScore,PerformanceScoreDiff,RedImpliedProbability,BlueImpliedProbability
-380.0,315.0,26.3158,315.0,2019-06-29,False,Bantamweight,MALE,3,0,0,0,2.81,0.33,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,170.18,135,1,0,0,3.05,0.39,0.7,2.13,0.64,3,1,10,0,0,1,1,1,0,0,3,Orthodox,175.26,182.88,135,23,30,1,0,-3,-3,1,-10,0,-1,0,-10.16,-12.7,-7,-0.24,0.3,-2.13,neither,U-DEC,3.0,900.0,115.0,540.0,350.0,1550.0,415.0,760.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.2063492063492063,4,0,4,0.74999999998125,0.0,0.74999999998125,-1,0,-1,1.1895,0.9273,2.0632,1.0,-0.8010000000000002,0.3333333333333333,0.0,0.3333333333333333,0.5333333333333333,1.0,-0.4666666666666667,406.3158,0.0,0.3399999999915,0.0,0.3399999999915,-0.002631578947368421,0.0031746031746031746
-180.0,152.0,55.5556,152.0,2023-06-03,False,Featherweight,MALE,3,0,1,0,2.96,0.48,1.5,1.61,0.24,2,5,21,0,0,0,0,1,4,0,5,Orthodox,170.18,175.26,145,0,1,0,4.21,0.49,0.7,0.54,0.68,5,11,68,0,0,3,6,2,4,0,15,Southpaw,177.8,185.42,145,34,37,0,0,-3,-10,-6,-47,0,-1,0,-7.62,-10.16,3,-1.25,0.8,1.07,Red,U-DEC,3.0,900.0,240.0,650.0,500.0,350.0,310.0,850.0,0,Not Recorded,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Red,-1.1842105263157894,26,10,16,0.576923076920858,0.499999999995,0.07692307692585798,1,1,0,2.0629,1.4207999999999998,1.0672,1.8864,1.4613000000000003,0.4,1.0,-0.6,0.7333333333333334,0.5333333333333333,0.20000000000000007,235.5556,0.0,0.4653846153828255,0.29333333333040007,0.17205128205242542,-0.005555555555555556,0.006578947368421052
350.0,-435.0,350.0,22.9885,2022-10-15,False,Bantamweight,MALE,3,0,1,0,8.34,0.54,0.5,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Switch,170.18,172.72,135,4,0,0,3.22,0.42,0.2,1.65,0.39,7,8,58,0,0,4,7,2,1,0,14,Orthodox,165.1,167.64,135,40,35,-4,1,-6,-13,-8,-55,0,-2,-1,5.08,5.08,-5,5.12,0.3,-1.65,neither,U-DEC,3.0,900.0,550.0,130.0,1200.0,1000.0,1800.0,150.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-0.8045977011494253,22,1,21,0.6363636363607439,0.9999999999,-0.3636363635392561,-4,1,-5,1.3524,4.5036000000000005,0.8434999999999999,0.5,-3.4947000000000004,0.21428571428571427,0.0,0.21428571428571427,0.33333333333333337,0.6666666666666667,-0.33333333333333337,0.0,457.9885,0.0848484848480992,0.7333333332600002,-0.648484848411901,0.002857142857142857,-0.0022988505747126436
145.0,-165.0,145.0,60.6061,2018-01-14,False,Featherweight,MALE,5,1,0,0,27.25,0.6,0.0,0.25,0.05,3,1,6,0,0,0,0,3,0,0,3,Orthodox,177.8,177.8,145,0,1,0,38.1923,0.445,0.3846,1.0385,0.272,3,13,71,0,0,1,6,5,0,1,13,Orthodox,172.72,180.34,145,31,26,-1,-1,0,-10,12,-65,0,-3,0,5.08,-2.54,5,-10.9423,-0.3846,-0.7885,Red,KO/TKO,2.0,456.0,300.0,425.0,2125.0,900.0,310.0,125.0,1,Punch,1,1,Rank 11-25,Top 10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Red,-0.8787878787878788,26,4,22,0.499999999998077,0.74999999998125,-0.24999999998317302,1,-1,2,16.995573500000003,16.349999999999998,0.667072,0.0125,-0.008998499999997023,0.38461538461538464,1.0,-0.6153846153846154,0.9333333333333333,0.7333333333333334,0.19999999999999996,0.0,225.6061,0.5133333333313591,0.46749999998831254,0.04583333334304657,0.006896551724137931,-0.006060606060606061
-220.0,180.0,45.4545,180.0,2017-10-21,False,Middleweight,MALE,3,2,0,0,33.3333,0.52,0.0,0.3333,0.333,1,2,6,0,0,0,0,1,0,0,1,Southpaw,187.96,190.5,205,0,0,0,15.6667,0.46,0.3333,1.03,0.338,0,0,0,0,0,0,0,0,0,0,0,Southpaw,182.88,193.04,185,27,30,-2,0,1,1,-2,6,0,1,0,5.08,-2.54,-3,33.3333,0.0,0.3333,neither,U-DEC,3.0,900.0,420.0,475.0,265.0,1500.0,220.0,325.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.2222222222222223,0,3,-3,0.0,0.3333333333222222,-0.3333333333222222,0,-2,2,7.206682000000001,17.333316,0.68144,0.1109889,-10.6970851,0.0,1.0,-1.0,0.8,1.0,-0.19999999999999996,265.4545,0.0,0.0,0.23333333332555553,-0.23333333332555553,-0.004545454545454545,0.005555555555555556
-185.0,170.0,54.0541,170.0,2015-01-03,False,Heavyweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Switch,180.34,195.58,185,0,1,0,25.7143,0.479,0.0,0.7143,0.25,2,3,13,0,0,0,0,4,0,0,4,Southpaw,182.88,190.5,260,30,30,0,-1,-2,-4,3,-13,0,-4,0,-2.54,5.08,0,-25.7143,0.0,-0.7143,neither,KO/TKO,1.0,177.0,509.0,1125.0,1180.0,1465.0,-120.0,245.0,1,Punch,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.088235294117647,7,0,7,0.5714285714204081,0.0,0.5714285714204081,1,0,1,12.3171497,4.2688,0.178575,0.63,8.4997747,1.0,0.0,1.0,1.0,1.0,0.0,239.0541,0.0,0.628571428562449,0.0,0.628571428562449,-0.005405405405405406,0.0058823529411764705
-105.0,-115.0,95.2381,86.9565,2018-08-25,False,Bantamweight,MALE,3,0,1,0,50.5,0.5,0.25,0.25,0.125,1,2,8,0,0,0,1,0,1,0,2,Southpaw,167.64,170.18,135,0,2,0,19.2143,0.468,1.3571,2.4286,0.383,4,4,35,0,0,1,4,0,5,0,10,Orthodox,167.64,170.18,135,33,32,0,-1,-3,-8,2,-27,0,0,-4,0.0,0.0,1,31.2857,-1.1071,-2.1786,neither,SUB,1.0,91.0,457.0,225.0,154.0,2100.0,2000.0,385.0,1,Heel Hook,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,0.9130434782608695,14,4,10,0.7142857142806123,0.4999999999875,0.21428571429311227,2,1,1,8.992292400000002,25.25,2.2872538,0.28125,-18.2637114,0.5,0.5,0.0,0.8,0.8666666666666667,-0.06666666666666665,200.2381,201.9565,0.6857142857093879,0.47666666665475005,0.2090476190546378,-0.009523809523809525,-0.008695652173913044
160.0,-185.0,160.0,54.0541,2015-04-04,False,Middleweight,MALE,3,1,0,0,28.0,0.4,1.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,198.12,185,1,0,0,10.0,0.55,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Southpaw,187.96,190.5,170,32,27,0,0,0,0,0,2,0,0,0,-7.62,7.62,5,18.0,1.0,0.0,neither,U-DEC,3.0,900.0,350.0,349.0,700.0,321.0,665.0,270.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-0.8648648648648649,1,1,0,0.0,0.0,0.0,-1,-1,0,5.5,11.200000000000001,0.0,1.0,-4.700000000000001,0.0,0.0,0.0,0.8666666666666667,0.8,0.06666666666666665,0.0,239.0541,0.0,0.0,0.0,0.00625,-0.005405405405405406
-265.0,245.0,37.7358,245.0,2013-05-18,False,Light Heavyweight,MALE,3,1,0,0,26.0,0.36,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,177.8,205,3,0,0,68.75,0.56,1.0,0.5,0.25,1,3,11,0,0,0,0,1,0,0,1,Orthodox,185.42,190.5,205,33,34,2,0,-1,-1,2,-8,0,-1,0,-5.08,-12.7,-1,-42.75,-1.0,-0.5,neither,U-DEC,3.0,900.0,198.0,446.0,1640.0,950.0,140.0,869.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.0816326530612246,4,1,3,0.24999999999375,0.0,0.24999999999375,-3,-1,-2,38.50000000000001,9.36,1.125,0.0,28.015000000000008,1.0,0.0,1.0,0.8,0.7333333333333334,0.06666666666666665,302.7358,0.0,0.10999999999725002,0.0,0.10999999999725002,-0.0037735849056603774,0.004081632653061225
-190.0,165.0,52.6316,165.0,2019-09-07,False,Lightweight,MALE,3,1,0,0,2.57,0.54,1.5,2.31,0.25,1,2,5,0,0,0,0,0,1,0,1,Orthodox,185.42,190.5,155,0,0,0,7.61,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Switch,172.72,180.34,155,29,32,-1,0,1,1,-2,5,0,0,1,12.7,10.16,-3,-5.04,1.5,2.31,neither,KO/TKO,1.0,213.0,345.0,500.0,1250.0,475.0,100.0,800.0,1,Punch,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.1515151515151516,0,3,-3,0.0,0.3333333333222222,-0.3333333333222222,0,-1,1,3.805,1.3878,0.0,2.0775,4.4947,0.0,1.0,-1.0,0.9333333333333333,0.8666666666666667,0.06666666666666665,242.6316,0.0,0.0,0.24555555554737035,-0.24555555554737035,-0.005263157894736842,0.006060606060606061
-340.0,280.0,29.4118,280.0,2017-12-16,False,Middleweight,MALE,3,3,0,0,14.6667,0.473,0.0,0.6667,0.233,0,3,5,0,0,0,0,0,0,0,0,Orthodox,182.88,187.96,185,0,0,0,15.6667,0.46,0.3333,1.03,0.338,0,0,0,0,0,0,0,0,0,0,0,Orthodox,187.96,190.5,185,27,26,-3,0,0,0,-3,5,0,0,0,-5.08,-2.54,1,14.6667,0.0,0.6667,neither,SUB,2.0,462.0,325.0,775.0,1100.0,1600.0,-140.0,480.0,1,Guillotine Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.2142857142857142,0,3,-3,0.0,0.0,0.0,0,-3,3,7.206682000000001,6.9373491,0.68144,0.1553411,-0.25676599999999894,0.0,0.0,0.0,0.8,0.7333333333333334,0.06666666666666665,369.41179999999997,0.0,0.0,0.0,0.0,-0.0029411764705882353,0.0035714285714285713
-300.0,250.0,33.3333,250.0,2017-11-18,False,Heavyweight,MALE,5,0,3,0,41.0,0.503,0.0,1.0,0.373,3,1,11,0,0,0,1,2,0,0,3,Orthodox,190.5,198.12,249,0,1,0,45.0,0.531,0.2857,0.5714,0.214,6,4,31,3,0,0,3,4,3,0,10,Orthodox,193.04,195.58,231,40,32,0,2,-3,-7,3,-20,-3,-2,-3,-2.54,2.54,8,-4.0,-0.2857,0.4286,Red,U-DEC,5.0,1500.0,220.0,700.0,135.0,2500.0,475.0,500.0,0,Not Recorded,1,1,Top 10,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,Red,-1.2,14,4,10,0.7142857142806123,0.74999999998125,-0.03571428570063773,1,3,-2,23.895,20.623,0.4079796,0.373,3.2370203999999987,0.7,0.6666666666666666,0.033333333333333326,0.33333333333333337,0.8666666666666667,-0.5333333333333333,333.3333,0.0,0.2619047619028912,0.8449999999788751,-0.583095238075984,-0.0033333333333333335,0.004
-198.0,164.0,50.5051,164.0,2023-09-02,False,Featherweight,MALE,3,0,0,0,2.29,0.38,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,175.26,175.26,135,0,2,0,2.62,0.46,0.7,1.06,0.6,2,0,6,0,0,1,1,0,0,0,2,Southpaw,182.88,185.42,145,26,28,0,-2,-2,-2,0,-6,0,0,0,-7.62,-10.16,2,-0.33,-0.7,-1.06,neither,KO/TKO,3.0,740.0,250.0,350.0,750.0,1400.0,420.0,600.0,1,Kick,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.2073170731707317,2,0,2,0.99999999995,0.0,0.99999999995,2,0,2,1.2052,0.8702,1.3359999999999999,0.0,-1.001,0.0,0.0,0.0,0.7333333333333334,0.8666666666666667,-0.1333333333333333,248.5051,0.0,0.8799999999560001,0.0,0.8799999999560001,-0.005050505050505051,0.006097560975609756
-295.0,227.0,33.8983,227.0,2020-09-12,False,Lightweight,MALE,3,1,0,0,1.88,0.43,0.4,3.92,0.4,3,2,18,0,0,0,4,1,0,0,5,Southpaw,180.34,187.96,155,0,2,1,5.22,0.5,0.4,1.33,0.36,8,7,50,0,0,2,5,1,3,0,11,Orthodox,177.8,180.34,155,34,37,1,-2,-5,-6,-5,-32,0,0,-3,2.54,7.62,3,-3.34,0.0,2.59,neither,U-DEC,3.0,900.0,-120.0,350.0,1000.0,1125.0,350.0,1000.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.2995594713656389,19,7,12,0.5789473684180056,0.7142857142755102,-0.1353383458575046,2,-1,3,2.61,0.8083999999999999,0.8788,1.968,2.8908,0.36363636363636365,0.2,0.16363636363636364,0.7333333333333334,0.5333333333333333,0.20000000000000007,328.8983,0.0,0.509473684207845,0.32380952380489797,0.18566416040294703,-0.003389830508474576,0.004405286343612335
-215.0,185.0,46.5116,185.0,2022-10-22,False,Middleweight,MALE,3,1,0,0,4.29,0.46,0.3,1.67,0.75,1,1,4,0,0,0,0,0,1,0,1,Orthodox,185.42,193.04,185,1,0,0,5.69,0.52,0.0,0.22,0.33,2,1,7,0,0,1,0,1,0,0,2,Orthodox,190.5,180.34,185,31,30,0,0,-1,-1,0,-3,0,-1,1,-5.08,12.7,-1,-1.4,0.3,1.45,neither,U-DEC,3.0,900.0,350.0,650.0,2000.0,1200.0,100.0,300.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.162162162162162,3,2,1,0.6666666666444444,0.499999999975,0.1666666666694444,-1,-1,0,2.9588,1.9734,0.0726,1.5525,2.4653,0.5,1.0,-0.5,0.9333333333333333,1.0,-0.06666666666666665,261.5116,0.0,0.5288888888712593,0.42499999997875,0.1038888888925093,-0.004651162790697674,0.005405405405405406
-390.0,320.0,25.641,320.0,2011-10-01,False,Bantamweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,175.26,135,0,0,0,15.6667,0.46,0.3333,1.03,0.338,0,0,0,0,0,0,0,0,0,0,0,Southpaw,167.64,177.8,135,27,28,0,0,0,0,0,0,0,0,0,5.08,-2.54,-1,0.0,0.0,0.0,neither,KO/TKO,2.0,592.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Knee,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.21875,0,0,0,0.0,0.0,0.0,0,0,0,7.206682000000001,4.2688,0.68144,0.63,2.8864420000000006,0.0,0.0,0.0,0.8,0.8666666666666667,-0.06666666666666665,415.641,0.0,0.0,0.0,0.0,-0.002564102564102564,0.003125
-115.0,-105.0,86.9565,95.2381,2019-07-20,False,Featherweight,MALE,3,1,0,0,4.65,0.35,0.4,2.02,0.28,1,2,9,0,0,1,0,0,0,0,1,Orthodox,177.8,177.8,145,1,0,0,3.98,0.48,0.8,0.53,0.75,4,10,52,0,0,3,3,1,2,0,9,Southpaw,177.8,185.42,145,31,29,0,0,-3,-8,8,-43,0,-1,-2,0.0,-7.62,2,0.67,-0.4,1.49,neither,U-DEC,3.0,900.0,179.0,195.0,645.0,510.0,642.0,853.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,1.0952380952380953,19,3,16,0.47368421052382276,0.3333333333222222,0.14035087720160055,-1,-1,0,1.9103999999999999,1.6275,1.1975,0.9656000000000001,0.051000000000000045,0.3333333333333333,0.0,0.3333333333333333,0.9333333333333333,0.9333333333333333,0.0,201.9565,200.2381,0.3757894736822327,0.26444444443562964,0.11134502924660306,-0.008695652173913044,-0.009523809523809525
-190.0,165.0,52.6316,165.0,2016-12-09,False,Light Heavyweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,198.12,205,1,0,0,42.5,0.47,0.0,0.625,0.281,2,4,20,0,0,1,0,3,0,0,4,Orthodox,190.5,193.04,205,31,30,1,0,-2,-4,4,-20,0,-3,0,-5.08,5.08,1,-42.5,0.0,-0.625,Red,KO/TKO,2.0,474.0,325.0,800.0,900.0,1000.0,135.0,250.0,1,Punches,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Red,-1.1515151515151516,8,0,8,0.49999999999375,0.0,0.49999999999375,-1,0,-1,19.974999999999998,4.2688,0.17562500000000003,0.63,16.160574999999998,0.75,0.0,0.75,0.9333333333333333,1.0,-0.06666666666666665,242.6316,0.0,0.39666666666170836,0.0,0.39666666666170836,-0.005263157894736842,0.006060606060606061
-375.0,335.0,26.6667,335.0,2011-11-19,False,Lightweight,MALE,3,1,0,0,34.0,0.315,0.0,2.5,0.275,1,1,6,0,0,0,1,0,0,0,1,Southpaw,175.26,190.5,155,1,0,0,38.5,0.63,0.0,3.0,0.35,1,1,6,0,0,0,1,0,0,0,1,Orthodox,175.26,180.34,155,32,29,0,0,0,0,0,0,0,0,0,0.0,10.16,3,-4.5,0.0,-0.5,neither,KO/TKO,1.0,292.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.1194029850746268,2,2,0,0.499999999975,0.499999999975,0.0,-1,-1,0,24.255,10.71,1.0499999999999998,0.6875,13.182499999999997,0.0,0.0,0.0,0.8666666666666667,0.9333333333333333,-0.06666666666666665,401.6667,0.0,0.3683333333149167,0.3966666666468333,-0.02833333333191662,-0.0026666666666666666,0.0029850746268656717
-290.0,245.0,34.4828,245.0,2015-11-14,False,Heavyweight,MALE,3,0,1,0,19.75,0.486,0.0,0.0,0.0,2,5,15,1,0,0,0,3,0,0,3,Orthodox,193.04,203.2,264,2,0,0,32.7,0.408,0.1,0.7,0.34,4,5,27,1,0,0,1,4,0,0,5,Orthodox,177.8,182.88,265,41,36,2,1,-2,-2,0,-12,0,-1,0,15.24,20.32,5,-12.95,-0.1,-0.7,Red,KO/TKO,1.0,221.0,800.0,765.0,3000.0,1030.0,-190.0,420.0,1,Punch,1,1,Rank 11-25,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,Red,-1.183673469387755,10,8,2,0.499999999995,0.3749999999953125,0.12499999999968747,-2,1,-3,13.3416,9.5985,0.33799999999999997,0.0,3.405100000000001,0.8,1.0,-0.19999999999999996,0.2666666666666667,0.6,-0.33333333333333326,324.4828,0.0,0.09333333333240001,0.24749999999690628,-0.15416666666450626,-0.0034482758620689655,0.004081632653061225
-230.0,210.0,43.4783,210.0,2011-09-17,False,Welterweight,MALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,180.34,170,1,0,0,20.0,0.48,3.5,3.0,0.425,1,1,4,0,0,0,1,0,0,0,1,Orthodox,180.34,190.5,170,23,25,1,0,-1,-1,1,-4,0,0,0,-2.54,-10.16,-2,-20.0,-3.5,-3.0,neither,SUB,1.0,232.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Triangle Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.0952380952380953,2,0,2,0.499999999975,0.0,0.499999999975,-1,0,-1,9.6,4.2688,4.775,0.63,1.1861999999999995,0.0,0.0,0.0,0.5333333333333333,0.6666666666666667,-0.13333333333333341,273.4783,0.0,0.22666666665533333,0.0,0.22666666665533333,-0.004347826086956522,0.004761904761904762
-380.0,300.0,26.3158,300.0,2024-10-12,False,Lightweight,MALE,3,0,2,0,3.97,0.42,0.3,3.38,0.44,2,3,20,0,0,0,3,0,1,0,4,Orthodox,170.18,177.8,155,0,1,1,3.15,0.52,1.2,3.65,0.38,6,1,31,0,0,0,4,1,5,0,10,Switch,177.8,182.88,155,30,30,0,1,-4,-6,2,-11,0,-1,-4,-7.62,-5.08,0,0.82,-0.9,-0.27,neither,KO/TKO,2.0,402.0,-140.0,650.0,350.0,1600.0,900.0,800.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,-1.2666666666666666,12,7,5,0.8333333333263889,0.5714285714204081,0.2619047619059808,1,2,-1,1.638,1.6674,2.5869999999999997,1.7872,-0.8291999999999999,0.6,0.25,0.35,1.0,1.0,0.0,406.3158,0.0,0.9166666666590279,0.6857142857044898,0.23095238095453807,-0.002631578947368421,0.0033333333333333335
-115.0,-105.0,86.9565,95.2381,2018-07-14,False,Women's Flyweight,FEMALE,3,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Orthodox,162.56,162.56,125,1,0,0,32.7143,0.566,0.2857,2.7143,0.647,2,4,18,1,0,1,1,1,0,0,3,Orthodox,167.64,167.64,125,34,29,1,0,-2,-3,4,-18,-1,-1,0,-5.08,-5.08,5,-32.7143,-0.2857,-2.7143,Red,U-DEC,3.0,900.0,150.0,140.0,1020.0,1455.0,750.0,1285.0,0,Not Recorded,0,1,Unranked,Top 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Red,1.0952380952380953,7,0,7,0.4285714285653061,0.0,0.4285714285653061,-1,0,-1,18.5162938,4.2688,2.0418521000000003,0.63,12.8356417,0.3333333333333333,0.0,0.3333333333333333,0.7333333333333334,0.9333333333333333,-0.19999999999999996,201.9565,200.2381,0.2671428571390408,0.0,0.2671428571390408,-0.008695652173913044,-0.009523809523809525
110.0,-130.0,110.0,76.9231,2018-02-03,False,Flyweight,MALE,3,0,1,0,12.0,0.54,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,Switch,167.64,175.26,125,0,1,0,19.0,0.39,5.0,1.0,0.25,1,0,3,0,0,1,0,0,0,0,1,Orthodox,165.1,172.72,125,30,23,0,0,0,0,0,-2,0,0,1,2.54,2.54,7,-7.0,-4.0,-1.0,Red,KO/TKO,2.0,574.0,189.0,230.0,659.0,550.0,530.0,702.0,1,Punches,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Red,-0.8461538461538461,1,1,0,0.9999999999,0.9999999999,0.0,1,1,0,7.41,6.48,5.25,1.0,-3.3200000000000003,0.0,1.0,-1.0,1.0,0.5333333333333333,0.4666666666666667,0.0,206.9231,1.09999999989,0.586666666608,0.513333333282,0.00909090909090909,-0.007692307692307693
